날짜,종가,오픈,고가,저가,거래량,변동 %
2021년 09월 01일,"108,000 ","106,500 ","108,000 ","104,500 ","193,000 ",1.41%
2021년 08월 31일,"106,500 ","104,000 ","106,500 ","102,000 ","114,000 ",2.90%
2021년 08월 30일,"103,500 ","105,000 ","105,500 ","103,500 ","316,000 ",0.00%
2021년 08월 27일,"103,500 ","103,500 ","104,500 ","101,000 ","3,470,000 ",-0.48%
2021년 08월 26일,"104,000 ","106,000 ","106,500 ","103,500 ","16,000 ",0.48%
2021년 08월 25일,"103,500 ","106,000 ","106,000 ","102,500 ","25,000 ",-1.43%
2021년 08월 24일,"105,000 ","104,500 ","105,500 ","104,000 ","13,000 ",1.94%
2021년 08월 23일,"103,000 ","105,000 ","105,000 ","103,000 ","4,000 ",0.49%
2021년 08월 20일,"102,500 ","104,000 ","104,500 ","102,000 ","4,700,000 ",0.00%
2021년 08월 19일,"102,500 ","103,000 ","105,500 ","101,500 ","638,000 ",-1.44%
2021년 08월 18일,"104,000 ","103,000 ","105,500 ","101,500 ","7,980,000 ",2.46%
2021년 08월 17일,"101,500 ","101,000 ","103,500 ","100,500 ","516,000 ",0.00%
2021년 08월 13일,"101,500 ","99,600 ","101,500 ","98,900 ","11,280,000 ",1.00%
2021년 08월 12일,"100,500 ","102,500 ","104,000 ","99,900 ","1,089,000 ",-4.74%
2021년 08월 11일,"105,500 ","109,000 ","110,000 ","105,000 ","13,560,000 ",-6.22%
2021년 08월 10일,"112,500 ","115,500 ","115,500 ","112,000 ","570,000 ",-3.02%
2021년 08월 09일,"116,000 ","118,000 ","118,000 ","116,000 ","374,000 ",-1.69%
2021년 08월 06일,"118,000 ","119,000 ","119,500 ","117,500 ","2,190,000 ",-1.67%
2021년 08월 05일,"120,000 ","121,000 ","121,500 ","118,000 ","333,000 ",-0.83%
2021년 08월 04일,"121,000 ","122,000 ","123,000 ","120,500 ","64,000 ",0.83%
2021년 08월 03일,"120,000 ","117,000 ","120,500 ","117,000 ","6,000 ",3.45%
2021년 08월 02일,"116,000 ","113,500 ","117,000 ","113,000 ","16,000 ",3.11%
2021년 07월 30일,"112,500 ","114,000 ","114,000 ","112,500 ","2,820,000 ",-1.32%
2021년 07월 29일,"114,000 ","114,500 ","115,500 ","113,000 ","1,151,000 ",0.00%
2021년 07월 28일,"114,000 ","115,000 ","115,500 ","112,500 ","7,000 ",-1.72%
2021년 07월 27일,"116,000 ","117,500 ","119,000 ","116,000 ","489,000 ",-0.85%
2021년 07월 26일,"117,000 ","119,000 ","119,500 ","117,000 ","291,000 ",-1.27%
2021년 07월 23일,"118,500 ","118,500 ","119,000 ","117,500 ","1,730,000 ",-0.84%
2021년 07월 22일,"119,500 ","118,000 ","120,000 ","118,000 ","383,000 ",2.14%
2021년 07월 21일,"117,000 ","119,500 ","119,500 ","116,500 ",0 ,-1.27%
2021년 07월 20일,"118,500 ","118,000 ","119,000 ","117,500 ","10,000 ",-0.42%
2021년 07월 19일,"119,000 ","119,500 ","120,000 ","118,500 ","26,000 ",-2.06%
2021년 07월 16일,"121,500 ","122,000 ","122,500 ","120,500 ","2,900,000 ",-1.62%
2021년 07월 15일,"123,500 ","123,500 ","124,000 ","122,500 ","1,490,000 ",0.00%
2021년 07월 14일,"123,500 ","122,500 ","124,000 ","121,500 ","75,000 ",0.41%
2021년 07월 13일,"123,000 ","121,500 ","123,500 ","121,000 ","126,000 ",2.50%
2021년 07월 12일,"120,000 ","121,500 ","122,000 ","119,500 ","9,000 ",0.42%
2021년 07월 09일,"119,500 ","120,500 ","120,500 ","118,000 ","4,570,000 ",-1.65%
2021년 07월 08일,"121,500 ","123,500 ","123,500 ","121,000 ","31,000 ",-1.62%
2021년 07월 07일,"123,500 ","125,000 ","125,000 ","122,500 ","216,000 ",-1.20%
2021년 07월 06일,"125,000 ","124,000 ","126,000 ","124,000 ","175,000 ",1.63%
2021년 07월 05일,"123,000 ","123,500 ","124,500 ","122,500 ","14,000 ",0.41%
2021년 07월 02일,"122,500 ","122,500 ","123,500 ","121,500 ","3,820,000 ",-1.61%
2021년 07월 01일,"124,500 ","127,500 ","127,500 ","124,000 ","306,000 ",-2.35%
2021년 06월 30일,"127,500 ","126,000 ","129,500 ","126,000 ","1,199,000 ",2.00%
2021년 06월 29일,"125,000 ","127,500 ","127,500 ","125,000 ","3,000 ",-0.79%
2021년 06월 28일,"126,000 ","129,000 ","129,500 ","126,000 ","7,000 ",-1.95%
2021년 06월 25일,"128,500 ","128,000 ","129,000 ","127,500 ","2,520,000 ",1.98%
2021년 06월 24일,"126,000 ","124,500 ","126,500 ","124,000 ","10,000 ",1.61%
2021년 06월 23일,"124,000 ","122,500 ","124,500 ","122,000 ","6,000 ",1.64%
2021년 06월 22일,"122,000 ","122,500 ","123,500 ","122,000 ","15,000 ",0.00%
2021년 06월 21일,"122,000 ","121,000 ","123,000 ","120,500 ","3,240,000 ",-2.01%
2021년 06월 18일,"124,500 ","127,500 ","127,500 ","124,500 ","2,480,000 ",-1.58%
2021년 06월 17일,"126,500 ","127,500 ","128,000 ","126,000 ","14,000 ",-2.32%
2021년 06월 16일,"129,500 ","128,000 ","129,500 ","127,000 ","1,000 ",0.78%
2021년 06월 15일,"128,500 ","128,000 ","129,500 ","128,000 ","199,000 ",1.18%
2021년 06월 14일,"127,000 ","127,500 ","127,500 ","125,500 ","8,000 ",-0.78%
2021년 06월 11일,"128,000 ","124,500 ","128,500 ","124,000 ","4,540,000 ",4.07%
2021년 06월 10일,"123,000 ","122,500 ","124,000 ","120,500 ","4,510,000 ",0.41%
2021년 06월 09일,"122,500 ","125,500 ","125,500 ","122,500 ","247,000 ",-3.92%
2021년 06월 08일,"127,500 ","127,000 ","127,500 ","125,000 ","4,170,000 ",-0.78%
2021년 06월 07일,"128,500 ","129,500 ","130,000 ","128,000 ","704,000 ",0.00%
2021년 06월 04일,"128,500 ","127,500 ","129,000 ","126,500 ","2,550,000 ",-0.39%
2021년 06월 03일,"129,000 ","127,000 ","130,000 ","126,500 ","25,000 ",2.38%
2021년 06월 02일,"126,000 ","128,500 ","128,500 ","125,500 ","94,000 ",-1.95%
2021년 06월 01일,"128,500 ","127,000 ","129,000 ","126,000 ","538,000 ",1.18%
2021년 05월 31일,"127,000 ","126,000 ","127,000 ","124,000 ","2,440,000 ",1.60%
2021년 05월 28일,"125,000 ","126,500 ","126,500 ","124,000 ","2,330,000 ",-0.40%
2021년 05월 27일,"125,500 ","124,000 ","126,000 ","123,000 ","19,000 ",2.03%
2021년 05월 26일,"123,000 ","124,000 ","124,500 ","122,000 ","39,000 ",0.00%
2021년 05월 25일,"123,000 ","122,000 ","123,000 ","120,500 ","163,000 ",2.93%
2021년 05월 24일,"119,500 ","122,000 ","122,500 ","119,000 ","13,000 ",-2.45%
2021년 05월 21일,"122,500 ","124,500 ","125,500 ","121,000 ","4,010,000 ",0.00%
2021년 05월 20일,"122,500 ","121,000 ","123,500 ","119,500 ","16,000 ",1.24%
2021년 05월 18일,"121,000 ","117,500 ","122,000 ","117,500 ","3,450,000 ",2.98%
2021년 05월 17일,"117,500 ","120,000 ","120,000 ","117,000 ","285,000 ",-0.84%
2021년 05월 14일,"118,500 ","118,500 ","120,000 ","118,000 ","3,180,000 ",0.85%
2021년 05월 13일,"117,500 ","116,500 ","118,500 ","115,500 ","8,000 ",-1.67%
2021년 05월 12일,"119,500 ","123,500 ","123,500 ","119,000 ","45,000 ",-2.85%
2021년 05월 11일,"123,000 ","127,000 ","127,500 ","122,000 ","265,000 ",-5.38%
2021년 05월 10일,"130,000 ","131,000 ","131,000 ","128,500 ","36,000 ",0.39%
2021년 05월 07일,"129,500 ","128,000 ","131,000 ","127,000 ","3,420,000 ",0.39%
2021년 05월 06일,"129,000 ","130,000 ","130,500 ","128,000 ","4,160,000 ",-2.27%
2021년 05월 04일,"132,000 ","130,500 ","132,000 ","129,000 ","2,520,000 ",0.38%
2021년 05월 03일,"131,500 ","127,500 ","132,500 ","127,000 ","4,060,000 ",2.73%
2021년 04월 30일,"128,000 ","130,000 ","130,500 ","126,500 ","3,940,000 ",-1.54%
2021년 04월 29일,"130,000 ","131,500 ","132,500 ","129,000 ","94,000 ",0.00%
2021년 04월 28일,"130,000 ","135,000 ","135,000 ","130,000 ","713,000 ",-3.70%
2021년 04월 27일,"135,000 ","133,500 ","136,000 ","133,000 ","1,361,000 ",2.66%
2021년 04월 26일,"131,500 ","132,000 ","132,500 ","130,500 ","73,000 ",-0.75%
2021년 04월 23일,"132,500 ","130,500 ","132,500 ","128,500 ","4,810,000 ",-0.38%
2021년 04월 22일,"133,000 ","134,500 ","135,500 ","133,000 ","148,000 ",0.38%
2021년 04월 21일,"132,500 ","137,500 ","137,500 ","132,500 ","3,000 ",-4.33%
2021년 04월 20일,"138,500 ","137,000 ","138,500 ","136,500 ","49,000 ",0.36%
2021년 04월 19일,"138,000 ","138,000 ","139,000 ","137,000 ","1,880,000 ",0.36%
2021년 04월 16일,"137,500 ","138,500 ","139,000 ","137,500 ","1,930,000 ",0.00%
2021년 04월 15일,"137,500 ","136,000 ","139,000 ","136,000 ","7,000 ",0.36%
2021년 04월 14일,"137,000 ","139,000 ","139,000 ","136,500 ","550,000 ",-1.79%
2021년 04월 13일,"139,500 ","136,000 ","140,000 ","135,500 ","777,000 ",1.45%
2021년 04월 12일,"137,500 ","140,500 ","140,500 ","136,000 ","411,000 ",-1.79%
2021년 04월 09일,"140,000 ","144,000 ","145,000 ","139,500 ","3,250,000 ",-2.78%
2021년 04월 08일,"144,000 ","143,500 ","146,000 ","142,500 ","3,760,000 ",0.35%
2021년 04월 07일,"143,500 ","145,500 ","145,500 ","142,500 ","81,000 ",0.35%
2021년 04월 06일,"143,000 ","146,500 ","146,500 ","141,500 ","67,000 ",0.00%
2021년 04월 05일,"143,000 ","142,500 ","144,500 ","141,000 ","5,000 ",1.42%
2021년 04월 02일,"141,000 ","142,000 ","143,000 ","140,000 ","3,410,000 ",0.36%
2021년 04월 01일,"140,500 ","138,000 ","140,500 ","136,500 ","2,000 ",6.04%
2021년 03월 31일,"132,500 ","133,500 ","134,000 ","132,000 ","23,000 ",-1.49%
2021년 03월 30일,"134,500 ","133,000 ","135,500 ","132,000 ","3,290,000 ",1.89%
2021년 03월 29일,"132,000 ","135,000 ","135,500 ","131,500 ","131,000 ",-2.22%
2021년 03월 26일,"135,000 ","134,000 ","135,000 ","132,000 ","3,790,000 ",1.50%
2021년 03월 25일,"133,000 ","133,000 ","134,500 ","130,500 ","4,130,000 ",-0.37%
2021년 03월 24일,"133,500 ","133,000 ","134,500 ","131,500 ","385,000 ",-1.11%
2021년 03월 23일,"135,000 ","139,000 ","139,500 ","134,000 ","104,000 ",-2.17%
2021년 03월 22일,"138,000 ","138,500 ","140,000 ","137,000 ","1,000 ",0.00%
2021년 03월 19일,"138,000 ","138,000 ","139,500 ","137,000 ","3,890,000 ",-2.82%
2021년 03월 18일,"142,000 ","143,000 ","145,000 ","141,000 ","131,000 ",1.43%
2021년 03월 17일,"140,000 ","141,000 ","141,000 ","138,500 ","85,000 ",-0.36%
2021년 03월 16일,"140,500 ","138,500 ","140,500 ","138,000 ","115,000 ",2.93%
2021년 03월 15일,"136,500 ","141,000 ","142,000 ","136,000 ","3,000 ",-2.50%
2021년 03월 12일,"140,000 ","140,500 ","142,500 ","139,500 ","4,500,000 ",2.19%
2021년 03월 11일,"137,000 ","134,000 ","139,000 ","134,000 ",0 ,3.01%
2021년 03월 10일,"133,000 ","140,500 ","140,500 ","132,500 ","341,000 ",-2.56%
2021년 03월 09일,"136,500 ","134,500 ","137,500 ","130,500 ","1,000 ",0.74%
2021년 03월 08일,"135,500 ","143,000 ","143,000 ","135,500 ","186,000 ",-3.21%
2021년 03월 05일,"140,000 ","138,000 ","141,500 ","136,500 ","6,050,000 ",-1.41%
2021년 03월 04일,"142,000 ","143,000 ","145,500 ","139,500 ","71,000 ",-3.40%
2021년 03월 03일,"147,000 ","142,000 ","147,000 ","140,000 ","105,000 ",1.73%
2021년 03월 02일,"144,500 ","149,000 ","150,500 ","141,000 ","52,000 ",2.12%
2021년 02월 26일,"141,500 ","143,500 ","145,000 ","138,000 ","10,730,000 ",-4.71%
2021년 02월 25일,"148,500 ","141,000 ","149,500 ","140,000 ","191,000 ",9.19%
2021년 02월 24일,"136,000 ","138,000 ","143,500 ","134,000 ","8,000 ",-1.81%
2021년 02월 23일,"138,500 ","133,000 ","140,000 ","131,500 ","173,000 ",1.47%
2021년 02월 22일,"136,500 ","136,000 ","139,500 ","135,500 ","78,000 ",2.63%
2021년 02월 19일,"133,000 ","129,000 ","133,000 ","128,500 ","6,950,000 ",5.56%
2021년 02월 18일,"126,000 ","128,500 ","130,000 ","125,500 ","54,000 ",-3.08%
2021년 02월 17일,"130,000 ","131,000 ","131,000 ","128,000 ","136,000 ",-1.89%
2021년 02월 16일,"132,500 ","132,500 ","134,000 ","130,500 ","3,200,000 ",0.38%
2021년 02월 15일,"132,000 ","130,500 ","132,500 ","130,000 ","13,000 ",4.76%
2021년 02월 10일,"126,000 ","125,500 ","127,000 ","124,500 ","4,230,000 ",0.40%
2021년 02월 09일,"125,500 ","127,500 ","130,000 ","125,000 ","23,000 ",0.40%
2021년 02월 08일,"125,000 ","127,500 ","128,000 ","125,000 ","1,000 ",-1.96%
2021년 02월 05일,"127,500 ","126,500 ","128,000 ","124,500 ","3,490,000 ",2.00%
2021년 02월 04일,"125,000 ","127,500 ","128,500 ","124,000 ","103,000 ",-3.85%
2021년 02월 03일,"130,000 ","131,000 ","131,500 ","128,500 ","363,000 ",0.00%
2021년 02월 02일,"130,000 ","128,000 ","132,500 ","127,000 ","10,000 ",4.00%
2021년 02월 01일,"125,000 ","121,500 ","126,000 ","118,000 ","41,000 ",2.04%
2021년 01월 29일,"122,500 ","128,500 ","128,500 ","121,500 ","7,220,000 ",-0.41%
2021년 01월 28일,"123,000 ","124,000 ","125,500 ","121,500 ","4,000 ",-4.28%
2021년 01월 27일,"128,500 ","129,500 ","132,000 ","127,500 ","63,000 ",-0.39%
2021년 01월 26일,"129,000 ","133,500 ","134,000 ","128,500 ","228,000 ",-4.44%
2021년 01월 25일,"135,000 ","130,000 ","135,000 ","129,500 ","596,000 ",5.06%
2021년 01월 22일,"128,500 ","131,500 ","132,000 ","128,500 ","3,910,000 ",-2.28%
2021년 01월 21일,"131,500 ","131,500 ","133,000 ","130,000 ","2,990,000 ",0.77%
2021년 01월 20일,"130,500 ","134,000 ","135,000 ","130,000 ","27,000 ",0.00%
2021년 01월 19일,"130,500 ","131,500 ","132,000 ","128,500 ","31,000 ",0.38%
2021년 01월 18일,"130,000 ","126,000 ","131,000 ","125,000 ","349,000 ",1.96%
2021년 01월 15일,"127,500 ","133,000 ","135,000 ","127,000 ","4,760,000 ",-2.30%
2021년 01월 14일,"130,500 ","132,500 ","132,500 ","129,500 ","1,000 ",-1.88%
2021년 01월 13일,"133,000 ","128,500 ","133,500 ","128,500 ","273,000 ",3.10%
2021년 01월 12일,"129,000 ","132,000 ","133,500 ","125,500 ","467,000 ",-3.01%
2021년 01월 11일,"133,000 ","138,500 ","140,000 ","131,000 ","294,000 ",-3.62%
2021년 01월 08일,"138,000 ","136,000 ","138,000 ","132,500 ","8,670,000 ",2.60%
2021년 01월 07일,"134,500 ","132,500 ","137,500 ","131,500 ","6,000 ",2.67%
2021년 01월 06일,"131,000 ","132,500 ","136,500 ","130,000 ","225,000 ",0.38%
2021년 01월 05일,"130,500 ","124,000 ","132,500 ","124,000 ","20,000 ",3.57%
2021년 01월 04일,"126,000 ","118,500 ","128,000 ","118,500 ","480,000 ",6.33%
2020년 12월 30일,"118,500 ","116,000 ","118,500 ","114,500 ","4,180,000 ",2.16%
2020년 12월 29일,"116,000 ","117,500 ","118,500 ","114,000 ","94,000 ",0.43%
2020년 12월 28일,"115,500 ","118,500 ","119,500 ","115,500 ","104,000 ",-2.12%
2020년 12월 24일,"118,000 ","116,000 ","118,500 ","115,500 ","3,480,000 ",1.72%
2020년 12월 23일,"116,000 ","113,000 ","116,000 ","112,500 ","19,000 ",3.11%
2020년 12월 22일,"112,500 ","115,000 ","115,500 ","112,500 ","121,000 ",-3.02%
2020년 12월 21일,"116,000 ","118,000 ","118,000 ","114,500 ","20,000 ",-2.11%
2020년 12월 18일,"118,500 ","118,500 ","119,000 ","117,500 ","2,980,000 ",-0.84%
2020년 12월 17일,"119,500 ","118,500 ","119,500 ","117,000 ","1,000 ",1.70%
2020년 12월 16일,"117,500 ","119,000 ","119,500 ","117,000 ","19,000 ",0.00%
2020년 12월 15일,"117,500 ","118,500 ","118,500 ","115,000 ","59,000 ",0.43%
2020년 12월 14일,"117,000 ","116,000 ","119,000 ","115,500 ","17,000 ",1.30%
2020년 12월 11일,"115,500 ","118,000 ","118,000 ","115,000 ","3,920,000 ",-0.86%
2020년 12월 10일,"116,500 ","117,500 ","118,500 ","115,500 ","32,000 ",-3.32%
2020년 12월 09일,"120,500 ","116,000 ","121,000 ","115,000 ","82,000 ",4.78%
2020년 12월 08일,"115,000 ","118,000 ","118,000 ","114,000 ","68,000 ",-2.54%
2020년 12월 07일,"118,000 ","118,500 ","120,000 ","116,000 ","5,160,000 ",2.61%
2020년 12월 04일,"115,000 ","116,000 ","119,500 ","112,500 ","8,180,000 ",3.14%
2020년 12월 03일,"111,500 ","109,000 ","114,500 ","109,000 ","6,000 ",2.29%
2020년 12월 02일,"109,000 ","103,000 ","109,500 ","103,000 ","7,270,000 ",8.46%
2020년 12월 01일,"100,500 ","98,500 ","101,500 ","97,800 ",0 ,3.08%
2020년 11월 30일,"97,500 ","99,700 ","99,800 ","97,300 ","3,820,000 ",-1.32%
2020년 11월 27일,"98,800 ","99,600 ","99,900 ","98,200 ","1,970,000 ",-0.60%
2020년 11월 26일,"99,400 ","97,000 ","99,500 ","96,300 ","32,000 ",2.26%
2020년 11월 25일,"97,200 ","100,500 ","100,500 ","96,400 ","35,000 ",-1.42%
2020년 11월 24일,"98,600 ","101,000 ","101,500 ","98,300 ","10,000 ",-1.40%
2020년 11월 23일,"100,000 ","97,300 ","101,000 ","96,700 ","1,000 ",3.31%
2020년 11월 20일,"96,800 ","99,000 ","99,000 ","96,800 ","2,410,000 ",-1.43%
2020년 11월 19일,"98,200 ","96,400 ","98,300 ","96,100 ","114,000 ",0.20%
2020년 11월 18일,"98,000 ","99,700 ","100,500 ","96,600 ","448,000 ",-0.10%
2020년 11월 17일,"98,100 ","97,400 ","99,600 ","96,500 ","401,000 ",0.10%
2020년 11월 16일,"98,000 ","92,000 ","98,100 ","91,300 ","44,000 ",9.25%
2020년 11월 13일,"89,700 ","88,100 ","90,000 ","87,500 ","3,760,000 ",1.82%
2020년 11월 12일,"88,100 ","87,500 ","88,400 ","87,000 ","8,000 ",1.26%
2020년 11월 11일,"87,000 ","86,000 ","87,200 ","85,900 ","31,000 ",0.58%
2020년 11월 10일,"86,500 ","86,900 ","87,200 ","85,900 ","93,000 ",0.58%
2020년 11월 09일,"86,000 ","86,500 ","87,300 ","85,600 ","186,000 ",-0.35%
2020년 11월 06일,"86,300 ","86,500 ","87,700 ","86,000 ","2,860,000 ",0.23%
2020년 11월 05일,"86,100 ","84,000 ","86,200 ","83,400 ","39,000 ",3.49%
2020년 11월 04일,"83,200 ","82,100 ","84,400 ","81,200 ","39,000 ",2.21%
2020년 11월 03일,"81,400 ","79,600 ","81,400 ","79,600 ","3,000 ",2.26%
2020년 11월 02일,"79,600 ","80,100 ","80,600 ","79,200 ","1,000 ",-0.38%
2020년 10월 30일,"79,900 ","81,600 ","82,100 ","79,900 ","2,690,000 ",-2.20%
2020년 10월 29일,"81,700 ","82,000 ","82,400 ","81,000 ","730,000 ",-1.45%
2020년 10월 28일,"82,900 ","82,100 ","83,600 ","82,000 ","6,000 ",0.36%
2020년 10월 27일,"82,600 ","82,300 ","83,400 ","81,800 ","79,000 ",-0.72%
2020년 10월 26일,"83,200 ","84,300 ","84,700 ","83,000 ","4,000 ",-0.83%
2020년 10월 23일,"83,900 ","82,800 ","84,700 ","82,300 ","2,600,000 ",0.72%
2020년 10월 22일,"83,300 ","84,100 ","84,300 ","82,500 ","83,000 ",-0.60%
2020년 10월 21일,"83,800 ","85,300 ","86,200 ","82,900 ","80,000 ",-1.64%
2020년 10월 20일,"85,200 ","85,700 ","90,800 ","83,800 ","231,000 ",-1.73%
2020년 10월 19일,"86,700 ","86,200 ","87,900 ","85,800 ","4,272,000 ",1.64%
2020년 10월 16일,"85,300 ","87,000 ","87,900 ","84,900 ","2,420,000 ",-2.07%
2020년 10월 15일,"87,100 ","86,200 ","87,300 ","85,900 ","298,000 ",0.69%
2020년 10월 14일,"86,500 ","87,900 ","88,800 ","86,200 ","67,000 ",-1.93%
2020년 10월 13일,"88,200 ","85,500 ","89,000 ","84,600 ","875,000 ",3.16%
2020년 10월 12일,"85,500 ","83,800 ","85,500 ","83,600 ","1,000 ",3.14%
2020년 10월 08일,"82,900 ","84,300 ","84,500 ","82,900 ","2,870,000 ",-0.60%
2020년 10월 07일,"83,400 ","82,800 ","83,600 ","82,500 ","8,000 ",0.48%
2020년 10월 06일,"83,000 ","83,800 ","84,200 ","82,600 ","379,000 ",-0.24%
2020년 10월 05일,"83,200 ","83,000 ","84,100 ","82,400 ","24,000 ",-0.95%
2020년 09월 29일,"84,000 ","83,100 ","84,900 ","82,200 ","4,480,000 ",1.82%
2020년 09월 28일,"82,500 ","83,400 ","83,600 ","81,300 ",0 ,-0.48%
2020년 09월 25일,"82,900 ","85,800 ","85,900 ","82,200 ","3,190,000 ",-1.66%
2020년 09월 24일,"84,300 ","82,900 ","85,400 ","82,500 ","24,000 ",0.84%
2020년 09월 23일,"83,600 ","82,200 ","84,800 ","80,500 ","42,000 ",2.83%
2020년 09월 22일,"81,300 ","84,300 ","84,800 ","80,200 ","1,000 ",-3.79%
2020년 09월 21일,"84,500 ","83,700 ","85,000 ","83,600 ","30,000 ",0.96%
2020년 09월 18일,"83,700 ","82,900 ","83,900 ","82,200 ","5,180,000 ",1.82%
2020년 09월 17일,"82,200 ","81,900 ","82,900 ","81,200 ","201,000 ",0.86%
2020년 09월 16일,"81,500 ","81,700 ","82,400 ","80,500 ","3,110,000 ",-0.49%
2020년 09월 15일,"81,900 ","81,200 ","82,100 ","80,300 ","361,000 ",2.38%
2020년 09월 14일,"80,000 ","79,100 ","80,100 ","78,900 ","77,000 ",2.04%
2020년 09월 11일,"78,400 ","76,700 ","78,500 ","76,300 ","2,820,000 ",2.35%
2020년 09월 10일,"76,600 ","78,000 ","78,200 ","76,600 ","43,000 ",-0.91%
2020년 09월 09일,"77,300 ","77,900 ","78,400 ","77,200 ","150,000 ",-2.64%
2020년 09월 08일,"79,400 ","78,700 ","80,000 ","78,200 ","26,000 ",1.28%
2020년 09월 07일,"78,400 ","78,500 ","79,400 ","77,600 ","10,000 ",-0.38%
2020년 09월 04일,"78,700 ","76,400 ","79,400 ","76,100 ","4,420,000 ",0.00%
2020년 09월 03일,"78,700 ","77,600 ","79,700 ","77,200 ","56,000 ",4.24%
2020년 09월 02일,"75,500 ","75,900 ","76,400 ","74,900 ","1,000 ",0.40%
2020년 09월 01일,"75,200 ","75,200 ","76,500 ","75,200 ","2,320,000 ",0.13%
2020년 08월 31일,"75,100 ","78,300 ","78,800 ","75,100 ","242,000 ",-3.47%
2020년 08월 28일,"77,800 ","79,500 ","79,600 ","77,700 ","2,460,000 ",-1.64%
2020년 08월 27일,"79,100 ","80,100 ","80,100 ","78,800 ","87,000 ",0.38%
2020년 08월 26일,"78,800 ","77,700 ","79,100 ","77,200 ","59,000 ",2.34%
2020년 08월 25일,"77,000 ","76,200 ","77,700 ","75,500 ","12,000 ",1.99%
2020년 08월 24일,"75,500 ","74,700 ","77,100 ","73,800 ","6,000 ",1.34%
2020년 08월 21일,"74,500 ","72,800 ","77,000 ","72,500 ","7,670,000 ",3.76%
2020년 08월 20일,"71,800 ","74,300 ","74,300 ","71,300 ","373,000 ",-4.27%
2020년 08월 19일,"75,000 ","77,500 ","77,900 ","75,000 ","741,000 ",-3.97%
2020년 08월 18일,"78,100 ","80,100 ","80,100 ","78,100 ","257,000 ",-2.62%
2020년 08월 14일,"80,200 ","80,200 ","81,100 ","80,100 ","2,570,000 ",-0.62%
2020년 08월 13일,"80,700 ","81,800 ","82,000 ","80,300 ","284,000 ",-0.37%
2020년 08월 12일,"81,000 ","81,100 ","81,300 ","80,200 ","3,530,000 ",-0.37%
2020년 08월 11일,"81,300 ","81,600 ","82,000 ","81,000 ","180,000 ",-0.12%
2020년 08월 10일,"81,400 ","80,200 ","81,900 ","79,900 ","4,000 ",0.99%
2020년 08월 07일,"80,600 ","81,200 ","81,300 ","80,000 ","4,930,000 ",-0.62%
2020년 08월 06일,"81,100 ","80,700 ","81,800 ","80,700 ","473,000 ",0.50%
2020년 08월 05일,"80,700 ","81,300 ","81,300 ","80,500 ","51,000 ",-1.10%
2020년 08월 04일,"81,600 ","81,900 ","82,500 ","81,400 ","57,000 ",-0.24%
2020년 08월 03일,"81,800 ","82,400 ","82,600 ","81,500 ","57,000 ",-1.21%
2020년 07월 31일,"82,800 ","85,700 ","86,000 ","82,800 ","4,790,000 ",-2.93%
2020년 07월 30일,"85,300 ","83,300 ","86,300 ","83,000 ","184,000 ",2.52%
2020년 07월 29일,"83,200 ","82,900 ","83,800 ","82,600 ","81,000 ",0.12%
2020년 07월 28일,"83,100 ","83,900 ","83,900 ","82,700 ","289,000 ",0.36%
2020년 07월 27일,"82,800 ","83,100 ","84,000 ","82,800 ","32,000 ",-1.08%
2020년 07월 24일,"83,700 ","82,300 ","83,700 ","82,200 ","3,650,000 ",1.58%
2020년 07월 23일,"82,400 ","84,000 ","84,000 ","82,300 ","3,570,000 ",-0.96%
2020년 07월 22일,"83,200 ","84,200 ","84,200 ","82,900 ","34,000 ",-1.07%
2020년 07월 21일,"84,100 ","83,400 ","84,700 ","83,000 ","114,000 ",2.31%
2020년 07월 20일,"82,200 ","82,900 ","83,000 ","82,100 ","8,000 ",-0.84%
2020년 07월 17일,"82,900 ","82,700 ","83,500 ","82,600 ","1,560,000 ",0.24%
2020년 07월 16일,"82,700 ","83,000 ","83,100 ","82,300 ","237,000 ",-0.36%
2020년 07월 15일,"83,000 ","83,100 ","83,900 ","82,900 ","79,000 ",0.12%
2020년 07월 14일,"82,900 ","82,700 ","82,900 ","82,000 ","1,000 ",-0.12%
2020년 07월 13일,"83,000 ","83,100 ","83,500 ","82,500 ","2,050,000 ",0.24%
2020년 07월 10일,"82,800 ","83,300 ","83,500 ","82,400 ","2,190,000 ",-0.24%
2020년 07월 09일,"83,000 ","84,300 ","84,600 ","83,000 ","43,000 ",-0.84%
2020년 07월 08일,"83,700 ","84,500 ","84,900 ","83,600 ","28,000 ",-1.30%
2020년 07월 07일,"84,800 ","87,200 ","87,300 ","84,600 ","178,000 ",-1.40%
2020년 07월 06일,"86,000 ","86,000 ","87,000 ","85,800 ","2,540,000 ",0.70%
2020년 07월 03일,"85,400 ","85,000 ","85,600 ","84,500 ","2,190,000 ",1.18%
2020년 07월 02일,"84,400 ","84,900 ","85,200 ","84,000 ","9,000 ",-1.06%
2020년 07월 01일,"85,300 ","86,600 ","87,200 ","84,900 ","199,000 ",0.24%
2020년 06월 30일,"85,100 ","86,300 ","87,300 ","85,100 ","1,000 ",1.79%
2020년 06월 29일,"83,600 ","84,000 ","85,300 ","83,500 ","2,920,000 ",-1.18%
2020년 06월 26일,"84,600 ","86,000 ","86,100 ","84,500 ","2,870,000 ",0.36%
2020년 06월 25일,"84,300 ","84,300 ","85,600 ","84,000 ","3,380,000 ",-1.98%
